Waypoints
Date,Name,Latitude,Longitude,Altitude (m),Notes
2023-09-18 04:53:18.25,18 Sep 2023 at 12:53 pm,14.634696,121.076303,56.76329401880503,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-09-18 04:59:37.89,18 Sep 2023 at 12:59 pm,14.637868,121.074925,68.41480388026685,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-09-18 05:01:33.52,18 Sep 2023 at 1:01 pm,14.640781,121.076291,76.13928852695972,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-09-18 05:03:37.00,18 Sep 2023 at 1:03 pm,14.639996,121.078522,65.23159548547119,"Horizontal Accuracy: ± 8 m
Vertical Accuracy: ± 1 m"
2023-09-18 05:09:28.22,18 Sep 2023 at 1:09 pm,14.636586,121.078226,59.62969482596964,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-09-18 05:10:46.82,18 Sep 2023 at 1:10 pm,14.636065,121.080663,48.00690873526037,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-09-18 05:17:52.73,18 Sep 2023 at 1:17 pm,14.634828,121.076268,59.65605414193124,"Horizontal Accuracy: ± 15 m
Vertical Accuracy: ± 3 m"
2023-09-18 05:22:45.26,18 Sep 2023 at 1:22 pm,14.637862,121.074913,59.00997892767191,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-09-18 05:24:59.49,18 Sep 2023 at 1:24 pm,14.640719,121.076304,62.2583213718608,"Horizontal Accuracy: ± 5 m
Vertical Accuracy: ± 3 m"
2023-09-18 04:53:04.00,2023-09-18 12:53:04.00,19.52250194549561,14.634720,121.076290,4.612905530615444,59.59234233479947,3.541982439031324,6.459824162942706,0,0.1310657785359337,-1,97.73052978515625,100.4371948242188,11.88865566253662,-2.80672421445167,0
2023-09-18 04:53:05.00,2023-09-18 12:53:05.00,19.52250194549561,14.634707,121.076301,4.741213792056342,56.24882687535137,3.368297613157656,8.249900232468228,0,0.1310657785359337,-1,97.73052978515625,100.4371948242188,11.88865566253662,-3.265698765245471,0
2023-09-18 04:53:06.00,2023-09-18 12:53:06.00,21.52240192890167,14.634707,121.076301,4.733263467407054,56.24882687535137,3.379460605022433,8.249900232468228,0,0.2237642123422912,206.1851979607833,97.73052978515625,100.4371948242188,11.88865566253662,-1.717707487489097,0
2023-09-18 04:53:07.00,2023-09-18 12:53:07.00,22.52242290973663,14.634709,121.076305,4.738979287937176,56.60444567073137,3.371440692239934,8.752835374119018,0,0.2237642123422912,-1,97.73052978515625,100.4371948242188,11.88865566253662,-1.347744594820012,0
2023-09-18 04:53:08.00,2023-09-18 12:53:08.00,23.58214998245239,14.634709,121.076305,4.731962864461276,56.60444567073137,3.381281485198809,8.752835374119018,0,0.2237642123422912,257.8682855450671,97.73052978515625,100.4371948242188,11.88865566253662,-1.012257215163016,0
2023-09-18 04:53:09.00,2023-09-18 12:53:09.00,24.52230894565582,14.634709,121.076305,4.730402878538822,56.60444567073137,3.383463556697553,8.752835374119018,0,0.2237642123422912,257.8682855450671,97.73052978515625,100.4371948242188,11.88865566253662,-0.9690281260605116,0
2023-09-18 04:53:10.00,2023-09-18 12:53:10.00,25.5222669839859,14.634709,121.076305,4.729396646546102,56.60444567073137,3.384869922526908,8.752835374119018,0,0.06286815427513298,257.8682855450671,97.73052978515625,100.4371948242188,11.88865566253662,-0.8733079413548954,0
2023-09-18 04:53:11.00,2023-09-18 12:53:11.00,26.52225697040558,14.634709,121.076305,4.728650223340233,56.60444567073137,3.385912594573758,8.752835374119018,0,0.06286815427513298,257.8682855450671,97.73052978515625,100.4371948242188,11.88865566253662,-0.7195197415056308,0
2023-09-18 04:53:12.00,2023-09-18 12:53:12.00,27.52234494686127,14.634707,121.076304,4.734240917927022,56.83671325724572,3.378091171625529,9.024028671217621,0,0.06286815427513298,-1,97.73052978515625,100.4371948242188,11.88865566253662,-0.7913578048828083,0
2023-09-18 04:53:13.00,2023-09-18 12:53:13.00,28.52225697040558,14.634707,121.076304,4.729717256161336,56.83671325724572,3.384421916599424,9.024028671217621,0,0.06286815427513298,-1,97.73052978515625,100.4371948242188,11.88865566253662,-0.8397964791018957,0
2023-09-18 04:53:14.00,2023-09-18 12:53:14.00,29.52224290370941,14.634705,121.076306,4.733943928531977,56.45179175771773,3.378507350044405,9.258278216704536,0.1307453027376126,0.06286815427513298,-1,95.37576293945312,98.08242797851562,11.87537479400635,-0.9581429865403491,0
2023-09-18 04:53:15.00,2023-09-18 12:53:15.00,30.5219509601593,14.634703,121.076306,4.743748652355078,56.3249469101429,3.364726698569768,9.47871129184675,0.1708861465627041,0.0435817675792042,-1,95.37576293945312,98.08242797851562,11.87537479400635,-0.9937686601526059,0
2023-09-18 04:53:16.00,2023-09-18 12:53:16.00,31.5341489315033,14.634704,121.076304,4.750792069374791,56.32661401014775,3.35477447026688,9.641166247860488,0.09831888916911997,0.0435817675792042,-1,96.51951599121094,99.22618103027344,11.87821769714355,-1.057052572356229,0
2023-09-18 04:53:17.00,2023-09-18 12:53:17.00,32.5222339630127,14.634699,121.076305,4.755596387379567,56.62477628234774,3.347960578192528,10.18952434881929,0.1592045808285729,0.0435817675792042,-1,96.21389007568359,98.92055511474609,11.880202293396,-1.178106755057799,0
2023-09-18 04:53:18.00,2023-09-18 12:53:18.00,33.52214300632477,14.634696,121.076303,4.752813641392646,56.76329401880503,3.351909832167447,10.61602811205816,0.2774818294287359,0.0435817675792042,-1,97.22578430175781,99.93244934082031,11.88139343261719,-1.380894028224872,0
2023-09-18 04:53:19.00,2023-09-18 12:53:19.00,34.52219092845917,14.634696,121.076300,4.757248105164735,57.11411349754781,3.3456131723042,11.0254248399161,0.144276248257772,0.0435817675792042,227.9147179233602,97.03035736083984,99.73702239990234,11.88553714752197,-1.587356290672417,0
2023-09-18 04:53:20.00,2023-09-18 12:53:20.00,35.52217793464661,14.634692,121.076303,4.755247381105773,57.44131181854755,3.348456267786025,11.50731676250033,0.1711475170398475,0.3261920345346472,157.3408137472019,99.14238739013672,101.8490524291992,11.88858890533447,-1.180958883108189,0
2023-09-18 04:53:21.00,2023-09-18 12:53:21.00,36.02348697185516,14.634697,121.076303,4.755260507295229,57.33874498028308,3.348437626796587,12.04723727335313,0.2249869472935054,0.3261920345346472,-1,99.14238739013672,101.8490524291992,11.88858890533447,-2.76855076541435,0
2023-09-18 04:53:22.00,2023-09-18 12:53:22.00,37.02185392379761,14.634707,121.076300,4.757327695125997,57.11578035447747,3.345499997605143,13.1401076591626,0.1440693530709967,0.3261920345346472,-1,99.14238739013672,101.8490524291992,11.88858890533447,-67.21186680275135,0
2023-09-18 04:53:23.00,2023-09-18 12:53:23.00,38.52215898036957,14.634713,121.076302,4.761008952474755,56.90467179939151,3.340259089837804,13.81912767205976,0.04646719736272167,0.3261920345346472,-1,99.14238739013672,101.8490524291992,11.88858890533447,5.440337767005432,0
2023-09-18 04:53:24.00,2023-09-18 12:53:24.00,39.52217590808868,14.634719,121.076306,4.762419334924437,56.77630681917071,3.338247910375549,14.69599530488084,0.09229854898981217,0.3261920345346472,-1,99.14238739013672,101.8490524291992,11.88858890533447,9.376638168172057,0
2023-09-18 04:53:25.00,2023-09-18 12:53:25.00,40.52207493782043,14.634720,121.076307,4.755661657016893,56.67617153096944,3.347867864293359,14.83279979524133,0.02052246855686704,0.8083573431927933,-1,99.14238739013672,101.8490524291992,11.88858890533447,18.5473723280325,0
2023-09-18 04:53:26.00,2023-09-18 12:53:26.00,41.52217996120453,14.634725,121.076305,4.760573477850776,56.52264260966331,3.340879703726641,15.34921580485642,0.03518610488232946,0.8083573431927933,-1,100.1979217529297,102.9045867919922,11.8829927444458,36.3895977009619,0
2023-09-18 04:53:27.00,2023-09-18 12:53:27.00,42.52215993404388,14.634725,121.076305,4.753562477077447,56.52601787634194,3.350847774714658,15.35921808907834,0,0.8083573431927933,-1,100.1979217529297,102.9045867919922,11.8829927444458,117.4749938694238,0
2023-09-18 04:53:28.00,2023-09-18 12:53:28.00,43.52692401409149,14.634730,121.076302,4.754052723145504,56.19625448528677,3.350152196295216,15.98033863770054,0.03265488334172661,0.8083573431927933,-1,100.1979217529297,102.9045867919922,11.8829927444458,-65.05833443323928,0
2023-09-18 04:53:29.00,2023-09-18 12:53:29.00,44.52554500102997,14.634734,121.076303,4.760737459528331,56.07915325183421,3.340646026479395,16.41682058753743,0.01570211785194013,0.8083573431927933,-1,100.1979217529297,102.9045867919922,11.8829927444458,-20.7904323846833,0
2023-09-18 04:53:30.00,2023-09-18 12:53:30.00,45.52200698852539,14.634732,121.076302,4.758135090168358,56.14542902447283,3.344351580874443,16.62356099842727,0.1389316849737467,0.3586027347934964,-1,99.19120788574219,101.8978729248047,11.88556957244873,-16.19177216169345,0
2023-09-18 04:53:31.00,2023-09-18 12:53:31.00,46.12748193740845,14.634723,121.076303,4.757254281700936,56.31256573274732,3.34560438964725,17.69259873063165,0.2186874349310957,0.3586027347934964,-1,99.19120788574219,101.8978729248047,11.88556957244873,-20.25322013949045,0
2023-09-18 04:53:32.00,2023-09-18 12:53:32.00,46.96153295040131,14.634714,121.076307,4.755704695468939,56.4912740951404,3.347806727139953,18.69575026192485,0.2166633609364088,0.3586027347934964,-1,99.19120788574219,101.8978729248047,11.88556957244873,-45.06970560037812,0
2023-09-18 04:53:33.00,2023-09-18 12:53:33.00,48.52213501930237,14.634709,121.076312,4.75408097202873,56.81423973944038,3.350112109196228,19.47701510568778,0.2547902929160527,0.3586027347934964,-1,99.19120788574219,101.8978729248047,11.88556957244873,-81.27647006599098,0
2023-09-18 04:53:34.00,2023-09-18 12:53:34.00,49.5232949256897,14.634709,121.076312,4.743171257035789,56.81423973944038,3.365540589447462,19.47701510568778,0,0.3586027347934964,-1,100.2638778686523,102.9705429077148,11.88092708587646,-262.4588581752811,0
2023-09-18 04:53:35.00,2023-09-18 12:53:35.00,50.52154994010925,14.634707,121.076318,4.745933486621616,57.84722649864852,3.361644296077804,20.10397720322228,0.3629166964681755,0.6351012486845442,25.74302078499696,97.89196014404297,100.5986251831055,11.88187122344971,-67.43708958617351,0
2023-09-18 04:53:36.00,2023-09-18 12:53:36.00,51.52196097373962,14.634706,121.076323,4.74629084068856,57.87878694664687,3.361139730565319,20.69410035821392,0.2896158158446522,0.6351012486845442,25.44226600029711,97.899169921875,100.6058349609375,11.88212203979492,165.2407416336806,0
2023-09-18 04:53:37.00,2023-09-18 12:53:37.00,52.52130091190338,14.634704,121.076320,4.748177809056738,57.42305623646826,3.35847354111507,21.0837344433955,0.2058124411935671,0.6351012486845442,-1,97.899169921875,100.6058349609375,11.88212203979492,36.88517492436372,0
2023-09-18 04:53:38.00,2023-09-18 12:53:38.00,53.52193892002106,14.634700,121.076324,4.752489138446608,57.41741689387709,3.35236991123233,21.66833766459102,0.1910564172838006,0.6351012486845442,-1,98.90153503417969,101.6082000732422,11.88094043731689,18.78951387147065,0
2023-09-18 04:53:39.00,2023-09-18 12:53:39.00,54.52154994010925,14.634699,121.076325,4.752664980758269,57.04231149330735,3.35212061439663,21.87259999839744,0.04614383957552679,0.6351012486845442,-1,98.90153503417969,101.6082000732422,11.88094043731689,15.83001301071398,0
2023-09-18 04:53:40.00,2023-09-18 12:53:40.00,55.52203595638275,14.634696,121.076322,4.751494096913961,56.85122604947537,3.353780088166279,22.38770912846227,0.1751852336460836,0.3116553200594183,-1,101.1206207275391,103.8272857666016,11.88644313812256,20.86942236297054,0
2023-09-18 04:53:41.00,2023-09-18 12:53:41.00,56.52129995822906,14.634692,121.076319,4.753346244561536,56.79911710787565,3.351154504361382,22.91123511531486,0.1508723792509302,0.3116553200594183,-1,99.04654693603516,101.7532119750977,11.88917446136475,23.78481438753215,0
2023-09-18 04:53:42.00,2023-09-18 12:53:42.00,57.52156901359558,14.634694,121.076320,4.750437383365237,56.60264008585364,3.355276694926197,23.18392160735511,0.2120539949438305,0.3116553200594183,-1,92.18453979492188,94.89120483398438,11.8963451385498,32.71499422816294,0
2023-09-18 04:53:43.00,2023-09-18 12:53:43.00,58.52190494537354,14.634697,121.076319,4.753440782022246,56.57039712555707,3.351020406472716,23.5559135969375,0.1624796033562201,0.3116553200594183,-1,94.63052368164062,97.33718872070312,11.89802551269531,43.03071497142619,0
2023-09-18 04:53:44.00,2023-09-18 12:53:44.00,59.52204298973083,14.634699,121.076320,4.752960958793619,57.13940337952226,3.351700934894472,23.73620283612049,0.1630513922359931,0.3116553200594183,-1,94.63052368164062,97.33718872070312,11.89802551269531,30.19383756710619,0
2023-09-18 04:53:45.00,2023-09-18 12:53:45.00,60.52203500270844,14.634703,121.076312,4.755018019935696,56.9400160331279,3.348781967055432,24.69954824581137,0.1349970676796858,0.1728230735952938,-1,94.63052368164062,97.33718872070312,11.89802551269531,16.0342300396772,0
2023-09-18 04:53:46.00,2023-09-18 12:53:46.00,61.52186501026154,14.634702,121.076305,4.760128278691397,56.65282182767987,3.341513998652604,25.44020285684068,0.3826280976711537,0.1728230735952938,-1,94.63052368164062,97.33718872070312,11.89802551269531,10.42755641952969,0
2023-09-18 04:53:47.00,2023-09-18 12:53:47.00,62.52203392982483,14.634704,121.076301,4.755715319934746,56.44921321235597,3.347791634574468,25.91729269602389,0.1897044883079354,0.1728230735952938,-1,94.63052368164062,97.33718872070312,11.89802551269531,9.869570455422849,0
2023-09-18 04:53:48.00,2023-09-18 12:53:48.00,63.52184295654297,14.634700,121.076301,4.761350865501369,56.44582074973732,3.33977169405009,26.43291047742856,0.149700339687435,0.1728230735952938,-1,94.63052368164062,97.33718872070312,11.89802551269531,19.09592388855356,0
2023-09-18 04:53:49.00,2023-09-18 12:53:49.00,64.52182793617249,14.634706,121.076296,4.753877904691089,57.27376883663237,3.350400259682222,27.31310143179543,0.2344095821099864,0.1728230735952938,42.30338619756257,94.63052368164062,97.33718872070312,11.89802551269531,-334.7620962135609,0
2023-09-18 04:53:50.00,2023-09-18 12:53:50.00,65.5218859910965,14.634711,121.076294,4.759587484453656,57.27212403900921,3.3422842504223,27.89370086236397,0.1676737926727781,0.3657383376592874,-1,94.63052368164062,97.33718872070312,11.89802551269531,476.4432285773908,0
2023-09-18 04:53:50.99,2023-09-18 12:53:50.99,66.52180695533752,14.634714,121.076289,4.757504975992304,57.16039597522467,3.345247888602174,28.52781852510417,0.1213298689265241,0.3657383376592874,-1,94.63052368164062,97.33718872070312,11.89802551269531,-48.55687160397184,0
2023-09-18 04:53:51.99,2023-09-18 12:53:51.99,67.52179598808289,14.634713,121.076293,4.757066671475072,57.17526075709611,3.345871144549641,28.94313404002881,0.1437658556085891,0.3657383376592874,-1,94.63052368164062,97.33718872070312,11.89802551269531,-28.27243064520452,0
2023-09-18 04:53:52.99,2023-09-18 12:53:52.99,68.52185201644897,14.634715,121.076294,4.755077996417026,56.94729581754655,3.348696803351935,29.29083333451978,0.047395628724786,0.3657383376592874,-1,94.63052368164062,97.33718872070312,11.89802551269531,-14.83659997485641,0
2023-09-18 04:53:53.99,2023-09-18 12:53:53.99,69.52178990840912,14.634714,121.076292,4.758729134639426,56.82152095623314,3.343506251814514,29.52183989462787,0.01097383368551728,0.3657383376592874,-1,94.63052368164062,97.33718872070312,11.89802551269531,-15.97688465410099,0
2023-09-18 04:53:54.99,2023-09-18 12:53:54.99,70.52147698402405,14.634714,121.076298,4.76001587006571,56.97386181168258,3.341674123775599,30.09488967897983,0.07924048562872699,0.1411110251942182,-1,94.63052368164062,97.33718872070312,11.89802551269531,-24.63126339351932,0
2023-09-18 04:53:55.99,2023-09-18 12:53:55.99,71.52147901058197,14.634712,121.076303,4.755310127731038,57.08260885346681,3.348367157569112,30.64753992465276,0.2571828702070232,0.1411110251942182,-1,94.63052368164062,97.33718872070312,11.89802551269531,-40.84093029662491,0
2023-09-18 04:53:56.99,2023-09-18 12:53:56.99,72.52174091339111,14.634713,121.076304,4.755276513699686,56.99705305881798,3.348414895296728,30.7972020234629,0.05455470158166678,0.1411110251942182,-1,94.63052368164062,97.33718872070312,11.89802551269531,123.2341348791863,0
2023-09-18 04:53:57.99,2023-09-18 12:53:57.99,73.52181100845337,14.634711,121.076307,4.754299291756642,57.39520723186433,3.349802274342641,31.18728026673271,0.174979804118756,0.1411110251942182,-1,94.63052368164062,97.33718872070312,11.89802551269531,28.59830397030426,0
2023-09-18 04:53:58.99,2023-09-18 12:53:58.99,74.52385890483856,14.634707,121.076312,4.751599540299744,58.02455858513713,3.353630695442194,31.8622376683379,0.2568547293971258,0.1411110251942182,-1,94.63052368164062,97.33718872070312,11.89802551269531,16.22270845626244,0
2023-09-18 04:53:59.99,2023-09-18 12:53:59.99,75.52175390720367,14.634702,121.076309,4.752266578472154,58.0618146630004,3.352685401275431,32.55728385157879,0.1891381037573726,0.2885465147610602,-1,94.63052368164062,97.33718872070312,11.89802551269531,11.20198159551616,0
2023-09-18 04:54:00.99,2023-09-18 12:54:00.99,76.5220639705658,14.634700,121.076304,4.747060076398574,58.38565718755126,3.360053223365904,33.05228878907454,0,0.2885465147610602,-1,94.63052368164062,97.33718872070312,11.89802551269531,8.064322544565275,0
2023-09-18 04:54:01.99,2023-09-18 12:54:01.99,77.52121591567993,14.634696,121.076305,4.749255640492516,58.17099993862212,3.356949194438139,33.53161421450195,0.09238000376923265,0.2885465147610602,-1,94.63052368164062,97.33718872070312,11.89802551269531,6.1080888152154,0
2023-09-18 04:54:02.99,2023-09-18 12:54:02.99,78.52199995517731,14.634699,121.076302,4.748598449186362,58.19971314910799,3.357878765109561,33.92415715054334,0.03621868337907454,0.2885465147610602,-1,94.63052368164062,97.33718872070312,11.89802551269531,4.910767915354197,0
2023-09-18 04:54:03.99,2023-09-18 12:54:03.99,79.52249097824097,14.634694,121.076305,4.744835049829126,58.43657752033323,3.363194520497123,34.48047155993905,0.05650271039910755,0.2885465147610602,-1,94.63052368164062,97.33718872070312,11.89802551269531,4.128261607845539,0
2023-09-18 04:54:04.99,2023-09-18 12:54:04.99,80.52162897586823,14.634693,121.076308,4.750695798674894,58.56156245805323,3.354910797806932,34.85063564466359,0.04419802604154396,0.1573994741204489,-1,95.53897857666016,98.24564361572266,11.95444011688232,4.499484574452063,0
2023-09-18 04:54:05.99,2023-09-18 12:54:05.99,81.52165901660919,14.634694,121.076312,4.752730917249868,58.7201233683154,3.352027127128607,35.23193948954969,0.1857244569379084,0.1573994741204489,-1,96.59606170654297,99.30272674560547,11.95144367218018,4.781668055284602,0
2023-09-18 04:54:06.99,2023-09-18 12:54:06.99,82.52180993556976,14.634693,121.076311,4.753920455879848,58.86119221709669,3.350339883050073,35.34532310047954,0.1064392942770357,0.1573994741204489,-1,96.59606170654297,99.30272674560547,11.95144367218018,4.787310388261081,0
2023-09-18 04:54:07.99,2023-09-18 12:54:07.99,83.52158498764038,14.634693,121.076313,4.751201383813943,58.99470638856292,3.354194753325053,35.51540135712944,0.06476588963808298,0.1573994741204489,-1,96.59606170654297,99.30272674560547,11.95144367218018,4.117597252558295,0
2023-09-18 04:54:08.99,2023-09-18 12:54:08.99,84.52175199985504,14.634692,121.076311,4.751436842398307,58.99753828346729,3.353861202478249,35.7029529921351,0.1087514346957001,0.1573994741204489,-1,96.59606170654297,99.30272674560547,11.95144367218018,3.503324405318544,0
2023-09-18 04:54:09.99,2023-09-18 12:54:09.99,85.52176797389984,14.634693,121.076312,4.751345051766569,58.99556247517467,3.353991239082501,35.87393207420841,0.0940326907902527,0.09331887287027292,-1,96.59606170654297,99.30272674560547,11.95144367218018,2.933842085856282,0
2023-09-18 04:54:10.99,2023-09-18 12:54:10.99,86.52198791503906,14.634694,121.076313,4.750353411159593,59.02311516553164,3.355395580534917,36.06159969307183,0.1476470607227714,0.09331887287027292,-1,96.59606170654297,99.30272674560547,11.95144367218018,2.600775811847362,0
